ID	GeneSymbol
axo25800-f_at	
axo12765-r_at	ABCF2
axo02776-f_at	TXNRD1
axo15633-r_at	GPRC5B
axo11137-r_at	CFL1
axo15709-f_at	REV1
axo06266-r_at	GKAP1
axo17897-f_at	LRRC4C
axo30775-f_at	
axo03082-r_at	SMTNL2
axo30676-f_at	
axo30711-f_at	
axo11766-f_at	NCK1
axo06863-r_at	IGFALS
axo01491-f_at	METTL6
axo28499-f_at	
axo12314-r_at	TSPAN9
axo04360-f_at	MYBPC3
axo17426-f_at	FAM20C
axo00716-r_at	SGK493
axo08424-r_at	PLRG1
axo04261-f_at	SLC29A4
axo06128-f_at	FERMT2
axo30942-f_at	
axo07730-f_at	DLAT
axo29265-f_at	
axo08960-f_at	TGFB2
axo02688-f_at	ENOX2
axo20268-f_at	MPP4
axo18212-f_at	ZFAND3
axo04934-f_at	CRTC1
axo03547-f_at	CD151
axo08492-f_at	MAP2K1
axo12572-r_at	SOX12
axo04678-f_at	SLC45A4
axo19940-f_at	LZTS2
axo00084-f_at	CDC2L2
axo14051-f_at	KIAA0513
axo03795-r_at	LOC100129323
axo00753-r_at	SDSL
axo02638-r_at	
axo30677-f_at	
axo17134-f_at	RBM27
axo10435-f_at	MED1
axo17183-f_at	DHX29
axo03265-r_at	CCDC23
axo03059-f_at	RSBN1L
axo13331-r_at	SAC3D1
axo23367-f_at	
axo10383-f_at	SFRS2IP
axo15724-f_at	ZNF639
axo01557-r_at	SCFD2
axo14431-f_at	ENDOD1
axo00697-f_at	FAM105B
axo06657-r_at	SLC30A7
axo28968-f_at	
axo08701-f_at	RPA1
axo15388-r_at	FCF1
axo01143-f_at	CCDC138
axo06544-f_at	SLC25A39
axo06887-f_at	PARP9
axo01836-f_at	C1orf151
axo04532-f_at	NPC1
axo17751-f_at	SEMA6A
axo17442-r_at	KIF15
axo01550-r_at	DUSP18
axo09994-f_at	CDH1
axo01012-f_at	
axo12861-r_at	STAT1
axo25673-f_at	
axo08703-r_at	RPA2
axo28348-f_at	
axo16719-r_at	UBA6
axo13644-r_at	QPRT
axo02740-r_at	GDPD1
axo28537-f_at	
axo22720-f_at	
axo16918-f_at	PDP1
axo02372-r_at	CHMP4B
axo07913-f_at	H2AFX
axo29471-f_at	
axo28290-f_at	
axo02733-f_at	TMPRSS12
axo22170-f_at	
axo15461-f_at	C14orf166
axo19307-r_at	SPTBN4
axo09918-f_at	POLR2A
axo07831-f_at	FNTB
axo07745-f_at	E2F3
axo01239-f_at	PLAA
axo31310-f_at	
axo18089-f_at	ZNF462
axo29026-f_at	
axo06440-f_at	MYO5A
axo31209-f_at	
axo07786-f_at	F2R
axo30664-f_at	
axo04599-f_at	PCCA
axo00600-f_at	TTN
axo02714-r_at	ZSWIM2
axo13364-r_at	TIMM22
axo12514-r_at	LIAS
axo05359-f_at	ADCY9
axo27021-f_at	
axo03598-f_at	METTL10
axo23885-f_at	
axo01740-f_at	
axo28954-f_at	
axo26268-f_at	
axo20073-f_at	SUV420H2
axo15810-f_at	C14orf129
axo28254-f_at	
axo01595-r_at	RNF168
axo15718-f_at	HERC5
axo31398-f_at	
axo02243-f_at	C3orf38
axo20981-f_s_at	NONO
axo07446-r_at	AKR1B1
axo09233-r_at	GSTT1
axo23046-r_at	
axo19257-f_at	COQ10B
axo12842-r_at	EMD
axo19286-f_at	ATP6AP1L
axo04458-f_at	TOP2B
axo17907-f_at	AGPHD1
axo12255-r_at	PHTF1
axo31448-f_at	
axo22400-f_at	
axo15771-f_at	NIPA2
axo29527-f_at	
axo19062-f_at	C10orf119
axo01688-f_at	C4orf22
axo08968-f_at	THBS2
axo23889-f_at	
axo16901-f_at	SLC22A15
AFFX-r2-Bs-dap-5_at	
axo20526-f_at	EIF4G2
axo15663-f_at	KLF2
axo03836-f_at	LOC100131068
axo07736-f_at	DR1
axo20315-f_at	SURF4
axo08336-r_at	PAFAH1B2
axo10991-r_at	RPS6
axo03971-r_at	LOC100128274
axo29681-f_at	
axo04737-f_at	PGAM2
axo06228-r_at	VDAC3
axo30947-f_at	
axo08240-f_at	MYH6
axo12369-f_at	HOXA2
axo07668-f_at	COX7A2
axo12761-f_at	WBP4
axo07602-f_at	CDK2
axo03535-r_at	DPY19L3
axo25983-f_at	
axo19681-f_at	GSG2
axo18233-r_at	MAPKSP1
axo05224-f_at	SLC25A36
axo02573-f_at	LOC553158
axo28357-f_at	
axo04952-f_at	GPR116
axo12829-f_at	GPN1
axo25659-f_at	
axo02378-f_at	CXorf36
axo13515-f_at	CCDC113
axo12374-f_at	MCM5
axo16183-f_at	BSPRY
axo11987-f_at	SLC30A9
axo12938-f_at	ABCB10
axo23801-f_at	
axo04945-r_at	ZNF207
axo09452-f_at	EIF3A
axo03415-r_at	AK3L1
axo28754-f_at	
axo07891-r_at	GOLGA4
axo30474-f_at	
axo11871-f_at	PKN2
axo30327-f_at	
axo31504-f_at	
axo16177-f_at	ASPN
axo16986-r_at	ETNK1
axo22113-r_at	
axo24771-f_at	
axo07905-f_at	GTF2E2
axo01702-r_at	WTAP
axo05536-f_at	CD59
axo19954-r_at	FAM120B
axo06681-f_at	DTWD1
axo06564-f_at	PDE2A
axo10129-r_at	GOLGB1
axo24525-f_at	
axo16740-f_at	CCDC25
axo03388-r_at	EPB41
axo06212-f_at	PTPRK
axo10699-f_at	PIK3CD
axo07007-f_at	BMPR2
axo01003-f_at	
axo08924-f_at	TAF2
axo31579-f_at	
axo13224-f_at	SSBP2
axo24025-f_at	
axo23174-f_at	
axo08946-f_at	GAD1
axo03665-f_at	
axo12437-f_at	STARD3
axo07545-f_at	KLF5
axo15853-f_at	NINJ2
axo03406-f_at	C20orf27
axo18732-f_at	C6orf106
axo27600-f_at	
axo11434-f_at	TIMM17B
axo07341-r_at	GTF3C1
axo12028-f_at	CHERP
axo24789-f_at	
axo09139-f_at	ZNF268
axo18672-f_at	PCYOX1L
axo09095-f_at	VASP
axo17550-f_at	DDX24
axo10676-f_at	NRCAM
axo19439-r_at	NDEL1
axo19639-r_at	TEKT3
axo24892-f_at	
axo18741-f_at	
axo06392-f_at	RPS24
axo11915-f_s_at	ATP5A1
axo07835-f_at	FTH1
axo20488-f_at	CHADL
axo05382-f_at	C17orf85
axo06874-r_at	HSDL1
axo05563-f_at	CDCA7L
axo11596-f_at	TBCD
axo09843-f_at	GBF1
axo05543-f_at	SLC39A10
axo13438-f_at	NCK2
axo18458-r_at	MESDC1
axo00984-f_at	TBC1D2B
axo17510-r_at	EIF2B3
axo02250-f_at	COX18
axo09481-f_at	PEA15
axo05030-r_s_at	QDPR
axo13972-f_at	GREB1
axo31177-f_at	
axo16195-f_at	PAQR5
axo27807-f_at	
axo16535-f_at	HELLS
axo22423-f_at	
axo07760-f_at	ADH1C
axo05795-f_at	EEF1D
axo27636-f_at	
axo18606-r_at	REEP1
axo18989-f_at	ZFHX4
axo23816-f_at	
axo02023-f_at	NFATC1
axo15369-r_at	TRMT6
axo16475-f_at	ARGLU1
axo24436-r_at	
axo06550-f_at	CYP1A1
axo03562-r_at	C2orf55
axo03050-f_at	AURKA
axo23843-f_at	
axo23787-f_at	
axo30731-f_at	
axo05915-f_at	FABP6
axo23000-f_at	
axo24314-r_at	
axo01470-f_at	TBX15
axo24227-f_at	
axo09171-r_at	DNALI1
axo03021-f_at	SMYD1
axo06812-f_at	RAI14
axo31328-f_at	
axo24321-f_at	
axo20671-r_at	SFRS2
axo20298-f_at	RBM18
axo16513-r_at	C6orf191
axo31399-f_at	
axo27486-f_at	
axo14436-r_at	CLUAP1
axo05784-f_at	SHC1
axo00973-f_at	OSBPL2
axo00745-f_at	C6orf120
axo18235-f_at	POLR2F
axo01091-r_at	PUS10
AFFX-BioB-5_at	
axo16447-f_at	MRPL20
axo15212-f_at	ZDHHC9
axo22102-f_at	
axo17146-r_at	FBXW5
axo11216-f_at	MYF5
AFFX-r2-Bs-dap-3_at	
axo05940-f_at	ZCCHC9
axo30530-f_at	
axo25521-f_at	
axo10527-r_at	CLTC
axo09620-r_at	EIF2B5
axo06649-r_at	IMPA1
axo15863-r_at	RP6-213H19.1
axo06332-f_at	C1orf198
axo13392-f_at	SLC25A24
axo19987-f_at	RFX4
axo00238-f_at	COMMD7
axo03775-f_at	hCG_1773238
axo01932-f_at	GFM2
axo08260-f_at	CEACAM6
axo18962-f_at	MUC16
axo28243-f_at	
axo17911-f_at	KIAA1609
axo27351-f_at	
axo29559-f_at	
axo14929-r_at	NCAPH
axo14609-f_at	ALMS1
axo07675-f_at	CPB1
axo21632-f_at	
axo18122-r_at	EIF2AK4
axo12966-f_at	CDC42EP4
axo08801-r_at	SMARCA2
axo13168-f_at	PEF1
axo07297-f_at	FLNB
axo08435-r_at	POLE2
axo09188-f_at	MFAP5
axo30875-f_at	
axo16529-f_at	IARS2
axo30112-f_at	
axo01378-r_at	PSMB9
axo14607-f_at	F5
axo12377-f_at	PDE4DIP
axo06603-f_at	SLITRK2
axo07042-r_at	CCNE1
axo29433-f_at	
axo12680-r_s_at	ACP1
axo09827-f_at	TANK
axo11862-f_at	PPP5C
axo03098-f_at	TBC1D10C
axo05086-r_at	MYH2
axo22313-r_at	
axo12724-f_at	VEZF1
axo02333-f_at	GRIK1
axo17397-f_at	MRPS22
axo23942-r_at	
axo25618-f_at	
axo23700-r_at	
axo21477-f_at	C22orf33
axo05599-f_at	CRY2
axo13158-f_at	GTPBP4
axo19794-f_at	MFSD7
axo02010-r_at	MMAA
axo09136-r_at	ZIC1
axo14000-f_at	AQR
axo00378-r_at	DUT
axo20448-f_at	
axo13854-f_at	GALNT5
axo27902-f_at	
axo00058-f_at	CTTNBP2
axo04277-f_at	PTPRD
axo19879-r_at	UTP23
axo12008-f_at	LRRC41
axo31324-f_at	
axo19906-f_at	C14orf153
axo04632-r_at	CNGA3
axo30641-f_at	
axo23667-f_at	
axo14427-r_at	ZHX3
axo11996-f_at	ATP5H
axo13973-f_at	NUP93
axo14173-r_at	FIG4
axo16245-f_at	ELOVL2
axo21846-f_at	
axo31354-f_at	
axo00502-f_at	PTPRS
axo08117-r_at	LRPAP1
axo24239-r_at	
axo18130-r_at	C21orf59
axo29879-f_at	
axo08276-r_at	NEK2
axo03285-f_at	ZFP64
axo27154-f_at	
axo11440-r_at	SRRM1
axo05965-r_at	MAP4
axo07248-f_at	EMP3
axo16402-f_at	STX17
axo16068-f_at	CHRNA9
axo15360-f_at	C3orf32
axo05270-r_at	ADAM10
axo15811-f_at	C14orf129
axo18915-f_at	YRDC
axo06876-f_at	SNCA
axo22481-f_at	
axo00912-f_at	DNER
axo05094-f_at	MYH2
axo11287-r_at	ATP2C1
axo10035-f_s_at	DDX5
axo12162-r_at	SLC16A2
axo04657-r_at	CCDC61
axo09114-r_at	VRK1
axo22078-f_at	
axo12706-f_at	HMGXB4
axo01147-r_at	ZFC3H1
axo20178-f_at	CGNL1
axo28640-f_at	
axo20229-f_at	PCDH8
axo09126-f_at	YWHAB
axo18871-r_at	BEND5
axo17548-f_at	CHMP1B
axo12075-r_at	DPYSL4
axo27509-f_at	
axo17261-f_at	UBFD1
axo18998-r_at	IQCA1
axo30346-f_at	
axo12119-r_at	POLR3C
axo04481-r_at	QSER1
axo17807-f_at	TSHZ3
axo06155-f_at	ALDH3A1
axo09675-r_at	MPZL1
axo13533-r_at	THYN1
axo17658-f_at	RPS19
axo03058-f_at	RSBN1L
axo00804-f_at	TLR8
axo12443-f_at	CBX1
axo09715-f_at	DDO
axo30310-f_at	
axo05469-r_at	UMPS
axo29760-f_at	
axo13653-f_at	SF3A1
axo08538-r_at	CYP2A6
axo09804-f_at	NDUFB7
axo24850-f_at	
axo08761-f_s_at	SFRS2
axo15095-f_at	MAGI1
axo05092-f_at	MYH2
axo12276-f_at	ARPP19
axo24392-f_at	
axo13919-f_at	ZNF592
axo18032-f_at	TRAF2
axo25687-f_at	
axo27531-f_at	
axo13173-r_at	PHLDA3
axo13766-r_at	NAAA
axo11866-f_at	PRKAA2
axo14425-f_at	PDS5B
axo16125-f_at	HAUS6
axo03771-f_at	hCG_1773238
axo12845-f_at	OIP5
axo12419-f_at	RALBP1
axo14541-r_at	KIF1B
axo27591-f_at	
axo02315-r_at	JAZF1
axo25104-f_at	
axo02234-f_at	HARBI1
axo09889-r_s_at	COX5A
axo28808-f_at	
axo08038-r_at	KPNA3
axo14779-f_at	KIAA0664
axo16047-f_at	PARP14
axo02447-f_at	BBS9
axo30935-f_at	
axo04409-f_at	SMAP1
axo01765-f_at	EDF1
axo31628-f_at	
axo18786-f_at	CYP2R1
axo21610-r_at	
axo29132-f_at	
axo27987-f_at	
axo22766-f_at	
axo09479-r_at	STX11
axo06293-r_at	CASP5
axo07688-f_at	NAT1
axo00326-f_at	TSPAN4
axo25218-f_at	
axo17601-r_at	TWSG1
axo00151-r_at	MBP
axo31494-f_s_at	
axo06594-f_at	F10
axo16011-f_at	CDC42BPG
axo08592-r_at	PTPRR
axo17032-f_at	FAM114A2
axo13062-f_at	C20orf103
axo06234-f_at	TOM1
axo07511-f_at	ATP6V0C
axo08608-f_at	ALDH18A1
axo09120-r_at	XPNPEP2
axo09723-f_at	OXT
axo30687-f_at	
axo10634-r_at	KCNA2
axo02837-f_at	ZMYND8
axo25911-f_at	
axo22998-r_at	
axo01192-r_at	UPRT
axo08035-r_at	KPNB1
axo18425-r_at	TMEM168
axo02977-f_at	AQP1
axo07735-f_at	DPT
axo17329-f_at	SLC2A4RG
axo16852-r_at	CXorf15
axo22508-f_at	
axo07382-f_at	CXCL10
axo15389-f_at	BCAP29
axo28212-f_at	
axo04866-f_at	TOR2A
axo24622-f_at	
axo15484-r_at	FAM96B
axo22465-f_at	
axo10440-f_at	VAMP3
axo01067-r_at	DHRS13
axo00106-r_at	CTDP1
axo21448-f_at	TPM3
axo05401-r_at	CLCN7
axo16540-f_at	HEATR1
axo16601-f_at	C8orf80
axo25336-f_at	
axo12246-f_at	HSPA8
axo04768-f_at	C15orf57
axo28639-f_at	
axo29108-f_at	
axo01253-f_at	MRPL10
axo11558-r_at	MYH1
axo01856-f_at	SEMA6D
axo25809-f_at	
axo00240-f_at	RBM33
axo04734-f_at	FLJ12993
axo05606-f_at	ITGB2
axo10437-f_at	RPL12
axo05473-f_at	LOC440957
axo05590-f_at	ALS2CR12
axo05743-r_at	CRYAA
axo19230-r_at	WDR19
axo31667-f_at	
axo01321-f_at	GSTZ1
axo12471-f_at	ASCC3
axo18744-f_at	GNPTAB
axo00737-f_at	MRAP2
axo03637-r_at	LOC647678
axo25769-f_at	
axo05358-f_at	ZNF276
axo08625-r_at	RAB5B
axo26260-f_at	
axo01541-f_at	C19orf25
axo15589-f_at	C5orf45
axo17127-r_at	YIPF1
axo03234-r_at	ADSSL1
axo04384-r_at	MYH7
axo06148-r_at	DNAJA3
axo30578-f_at	
axo00726-f_at	TMEM183A
axo19461-r_at	MTCP1NB
axo04166-r_at	CCRK
axo17137-r_at	KCTD5
axo14277-r_at	MON1B
axo17808-f_at	VPS18
axo07160-r_at	DNAH6
axo21674-r_at	
axo16089-r_at	NSMCE4A
axo18188-r_at	C10orf2
axo22169-r_at	
axo17948-r_at	DHRS4
axo19503-f_at	MED25
axo02699-f_at	USP12
axo09198-f_at	AKAP1
axo10536-f_at	SCAMP1
axo01176-f_at	CCDC11
axo08437-f_at	POLR2E
axo30688-f_at	
axo01149-r_at	ZFC3H1
axo18925-r_at	C17orf101
axo21568-f_at	
axo29895-f_at	
axo17842-f_at	ZSWIM5
axo08210-f_at	MTX1
axo12570-f_at	PTRH1
axo07815-f_at	FGF2
axo08369-r_at	PER1
axo18649-f_at	ADRB2
axo27442-f_at	
axo03129-f_at	LRRK2
axo31560-f_s_at	
axo28749-f_at	
axo25100-f_at	
axo00336-f_at	BANP
axo08712-f_at	RPS6KA1
axo05423-f_at	ADCYAP1R1
axo24715-f_at	
axo17066-f_at	ABCB4
axo23881-f_at	
axo19991-f_at	ARHGAP9
axo13410-f_at	BAZ1A
axo09953-f_s_at	ATP2A1
axo25650-f_at	
axo19182-r_at	C2orf76
axo00311-f_at	U2AF1
axo18412-f_at	DDX19B
axo15082-f_at	MMACHC
axo10877-f_at	CHRNG
axo22075-r_at	
axo16142-f_at	GATAD2A
axo26162-f_at	
axo19591-f_at	AMMECR1L
axo04557-f_at	URG4
axo03833-f_at	LOC100131068
axo13960-f_at	SDC3
axo11607-r_at	UQCRFS1
axo02532-f_at	WDR69
axo00102-f_at	ABCF1
axo24483-f_at	
axo02812-f_at	TICAM1
axo15289-r_x_at	KRT76
axo00675-f_at	PYGO2
axo30429-f_at	
axo22287-f_at	
axo04502-f_at	SFRS12
axo13164-f_at	OSTF1
axo28625-f_at	
axo02600-r_at	MRPL21
axo10578-r_at	MRPL49
axo03117-f_at	TMEM110
axo23230-f_at	
axo02645-r_at	LASS2
axo25115-f_at	
axo14823-f_at	NCAPD3
axo22139-f_at	
axo17395-f_at	ENY2
axo05102-f_at	CCR5
axo31359-f_at	
axo03790-r_at	
axo28878-f_at	
axo22834-f_at	
axo18272-r_at	C14orf133
axo24689-f_at	
axo09420-f_at	IL1R1
axo21735-r_at	
axo22411-f_at	
axo25836-f_at	
axo05160-f_at	hCG_1645727
axo13724-r_at	RNF11
axo17335-f_at	IGLL1
axo12863-f_at	KIF22
axo30704-f_at	
axo19083-f_at	
axo04475-f_at	FAM107A
axo03104-f_at	YJEFN3
axo14357-f_at	SPEN
axo08493-f_at	MAP2K6
axo05676-f_at	UGT8
axo21027-r_s_at	UCRC
axo29865-f_at	
axo00467-r_at	TSPAN17
axo19731-r_at	C7orf64
axo27952-f_at	
axo02267-r_at	CLCN3
axo20238-f_at	CASP10
axo00754-r_at	C7orf29
axo27812-f_at	
axo18266-f_at	EGLN1
axo06766-f_at	HOXA13
axo17918-f_s_at	NCOA5
axo10275-f_at	TSPAN7
axo18660-f_at	MRPL34
axo28094-f_at	
axo18066-f_at	HOXD11
axo15891-f_at	MYOZ2
axo27640-f_at	
axo04298-r_at	HMGCLL1
axo20162-f_at	CORO6
axo15782-f_at	RNF141
axo11043-f_at	ROCK1
axo03300-f_at	SLC38A10
axo16035-f_at	ZCCHC11
axo05366-f_at	ENTPD6
axo27478-f_at	
axo03409-f_at	
axo04377-f_at	MYH7
axo09706-f_at	CRAT
axo21575-f_at	
axo18041-r_at	CCNO
axo27858-f_at	
axo00245-r_at	TADA1L
axo26057-f_at	
axo05165-f_at	ACTN3
axo14822-r_at	FKBP15
axo23757-f_at	
axo30958-f_at	
axo13101-f_at	AP2A2
axo12577-f_at	TAF5
axo10701-f_at	PLK1
axo28821-f_at	
axo01290-r_at	IL27
axo10051-f_at	DUSP1
axo08159-f_at	ME1
axo06373-f_at	FGF13
axo30205-f_at	
axo02316-f_at	CYTSB
axo21236-f_at	NCOA5
axo16115-r_at	LUZP2
axo07232-r_at	EIF2S3
axo12023-f_at	CIB1
axo09739-f_at	CDH12
axo08151-f_at	MAX
axo17111-f_at	DPM3
axo26052-f_at	
axo08265-f_at	NCBP1
axo08742-f_at	CCL5
axo13092-f_at	FBXW11
axo25976-f_at	
axo17143-r_at	MOV10L1
axo21650-r_at	
axo01799-f_at	SNX33
axo03374-f_at	POLR1C
axo09696-f_at	BTAF1
axo19859-r_at	C9orf89
axo12955-f_at	ARL2BP
axo19833-r_at	RHBDD1
axo23204-r_at	
axo00858-f_at	ZFAND2B
axo12201-r_at	ANAPC11
axo15983-r_at	MRPL39
axo02906-r_at	ARL4A
axo08350-f_at	CACNB3
axo18138-f_at	C6orf138
axo15417-f_at	PHOSPHO2
axo00053-f_at	PGAP3
axo18464-r_at	VPS16
axo21888-f_at	
axo07595-f_at	CDH4
axo08587-f_at	PTPRJ
axo14508-r_at	PEG10
axo30573-f_at	
axo15609-f_at	VPS28
axo22914-r_at	
axo13688-f_at	ZNF318
axo05796-f_s_at	EEF1D
axo09186-f_at	CUL5
axo05537-r_at	AUTS2
axo12650-f_at	EMILIN1
axo01405-f_s_at	TPM3
axo11421-f_at	PRKD3
axo04340-f_at	SLC6A4
axo23755-r_at	
axo03055-r_at	DENND2C
axo13800-f_at	DHDH
axo13558-r_at	ZNHIT2
axo24149-f_at	
axo13650-r_at	C22orf28
axo00081-f_at	C19orf20
axo16109-f_at	FAM46A
axo16151-f_at	TRPM7
axo27424-f_at	
axo00212-f_at	HSPA12B
axo23652-f_at	
axo21560-f_at	C19orf71
axo07352-f_at	HGFAC
axo16833-f_at	RSAD1
axo02344-r_at	LYG2
axo17239-f_at	DDX56
axo10838-f_at	USP10
axo08093-f_at	LIG3
axo23520-r_at	
axo08225-f_at	MUC5B
axo04989-r_at	RNF169
axo01248-f_at	EVI5L
axo13685-f_at	ZNF318
axo08455-f_at	PPP1R10
axo11805-f_at	OCM2
axo14597-r_at	SMC5
axo26281-f_at	
axo27301-f_at	
axo26495-f_at	
axo21805-f_at	
axo19974-f_at	MRPS6
axo07207-f_at	ECE1
axo12001-f_at	EIF3M
axo08939-f_at	TCF4
axo02309-r_at	ST8SIA4
axo09227-f_at	HIST1H2BL
axo27937-f_at	
axo20149-f_at	SPRYD3
axo02944-f_at	RNF126
axo05663-f_at	TFRC
axo17255-f_at	SEPT3
axo12391-f_at	YWHAE
axo27218-f_at	
axo09848-f_at	SYT7
axo18674-f_at	C19orf43
axo21037-f_at	NKX2-8
axo07400-f_at	ACADSB
axo10554-f_at	IGDCC3
axo08163-r_at	AVPR1A
axo11302-f_at	SNCB
axo10998-f_at	ZBTB48
axo03431-f_at	C19orf70
axo05667-f_at	VPS53
axo02696-f_at	C1QTNF6
axo30520-f_at	
axo22841-r_at	
axo13655-f_at	PDSS1
axo03321-f_at	PLEC1
axo00343-f_at	HMGCL
axo17369-f_at	C15orf24
axo25460-f_at	
axo01562-f_at	SRFBP1
axo29671-f_at	
axo19925-f_at	BAZ1B
axo31259-f_at	
axo31632-f_at	
axo30839-f_at	
axo05334-f_at	NTNG1
axo24931-f_at	
axo23106-f_at	
axo16400-f_at	CCDC109B
axo17906-r_at	CPNE5
axo06809-f_at	RAI14
axo15061-r_at	SAMHD1
axo15987-f_at	CYTH1
axo10216-f_s_at	NDUFS5
axo28423-f_at	
axo24162-r_at	
axo12692-f_at	TEP1
axo19490-f_at	NUAK2
axo18685-r_at	C20orf195
axo01381-f_at	OTOS
axo20150-f_at	TMEM209
axo28993-f_at	
axo28035-f_at	
axo12642-r_at	STMN2
axo20088-f_at	PHF5A
axo31265-f_at	
axo11032-f_at	PHF2
axo30737-f_at	
axo03848-f_at	LRRC68
axo05365-r_at	ENTPD6
axo14163-f_at	LPPR4
axo10023-f_at	PPIC
axo07812-r_at	FCN1
axo30705-f_at	
axo31523-f_at	
axo28337-f_at	
axo16891-f_at	LAPTM4B
axo18814-f_at	CEP97
axo00430-f_at	STK35
axo05322-f_at	ZNF397OS
axo24669-f_at	
axo09064-f_at	UBA1
axo05993-f_at	KEL
axo14762-f_at	CAMTA1
axo01485-f_at	TMEM178
axo10777-r_at	FEZ1
axo25934-f_at	
axo12370-f_at	AKAP13
axo31508-f_at	
axo23807-f_at	
axo30563-f_at	
axo09738-f_at	CA8
axo03425-r_at	COMMD6
axo24125-f_at	
axo04120-f_at	
axo22767-f_at	
axo27103-f_at	
axo06469-r_at	APRT
axo23812-f_at	
axo02522-r_at	ZDHHC21
axo24292-r_at	
axo24509-f_at	
axo16512-f_at	ANO1
axo00324-r_at	TM2D3
axo10738-f_at	TLE1
axo21416-f_at	STAT3
axo14973-f_at	NIPBL
axo02556-f_at	MRPL52
axo25438-f_at	
axo15242-f_at	ZNF777
axo16481-f_at	BCL11A
axo10814-f_at	CCS
axo05117-f_at	FAM184A
axo18046-f_s_at	TMX4
axo00086-f_at	MFN1
axo11525-f_at	LYRM5
axo09413-f_at	CADPS
axo01922-r_at	HNRNPH2
axo08868-f_at	SRP19
axo19278-r_at	SLC35F5
axo25594-f_at	
axo00108-f_at	WDR5
axo12789-f_at	SEC63
axo05549-r_at	CBX5
axo15106-f_at	GORASP2
axo27115-f_at	
axo31309-f_at	
axo11934-r_at	VARS
axo13126-r_at	LSM4
axo03048-f_at	CHMP2A
axo03143-f_at	RAPGEF1
axo01420-r_at	IDUA
axo19762-f_at	DSEL
axo02774-f_at	KAT5
axo13338-f_at	DPP10
axo04990-r_at	RNF169
axo03451-f_at	MYBPC1
axo20446-f_at	RPL23
axo01095-f_at	ICAM1
axo18858-r_at	C16orf57
axo04917-f_at	FUT3
axo17226-f_at	ING3
axo06372-r_at	FGF13
axo09905-f_at	SLC25A27
axo23128-f_at	
axo18040-f_at	ANGPTL7
axo28057-f_at	
axo10668-f_at	NDUFA9
axo13336-f_at	ZDHHC1
axo13441-r_at	SACM1L
axo05610-f_at	BLMH
axo07756-f_at	EGR1
axo24517-f_at	
axo07876-f_at	GNAZ
axo01295-f_at	LPIN1
axo11868-r_at	PRKAB1
axo00684-r_at	KIAA2013
axo08034-f_at	KPNA1
axo24312-r_at	
axo24540-f_at	
axo06652-r_at	ATP7A
axo28123-f_at	
axo02210-f_at	HARBI1
axo22860-f_at	
axo31646-f_at	
axo05504-f_at	CADM3
axo21824-f_at	
axo02873-f_at	EXOC4
axo20436-f_s_at	RPL4
axo30755-f_at	
axo18135-f_at	LASS1
axo11096-f_at	CLDN20
axo14208-f_at	KIAA0020
axo29414-f_at	
axo12109-f_at	PDLIM5
axo25701-f_at	
axo01841-r_at	GPR26
axo28317-f_at	
axo00928-r_at	STARD4
axo02777-f_at	TPRG1L
axo10131-f_at	GOLGB1
axo16682-f_at	TMLHE
axo19449-f_at	PLA2G12A
axo15476-f_at	MRPL48
axo19343-f_at	CYP2A7
axo02746-f_at	FAM33A
axo31204-f_at	
axo27555-f_at	
axo10780-f_at	RBM8A
axo31662-f_at	
axo17212-f_at	EXOC6
axo15817-f_at	ZC3HC1
axo05949-f_at	ACPP
axo19806-f_at	ZCCHC7
axo25510-f_at	
axo15666-f_at	TOB2
axo15025-f_at	AHCTF1
axo00146-f_at	RCSD1
axo24295-f_at	
axo11697-r_s_at	TUBB2C
axo18638-f_at	SPATS2
axo08441-f_at	PPBP
axo00511-f_at	WIPF2
axo08762-f_at	SFRS2
axo04433-f_at	CLCC1
axo18317-r_at	FIGNL1
axo27935-f_at	
axo18121-r_at	EIF2AK4
axo13963-f_at	KIAA0406
axo01325-r_at	SLC5A8
axo00665-f_at	ATRX
axo16243-f_at	MTMR10
axo02140-f_at	STK32C
axo12788-f_at	RNF2
axo08286-f_at	NMBR
axo17730-f_at	WDR35
axo23523-f_at	
axo14598-f_at	MAST2
axo13351-f_at	SNX8
axo01089-f_at	TEKT4
axo26005-f_at	
axo18572-f_at	TUT1
axo00979-f_at	ANGEL2
axo15946-r_at	RWDD2B
axo02898-f_at	SLC19A1
axo12016-f_at	SEMA3C
axo16800-f_at	SAPS3
axo16770-f_at	NUDT15
axo18941-f_at	TBL1XR1
axo17995-f_at	NEFH
axo15475-f_at	CCDC53
axo21176-f_at	ASF1B
axo10590-f_at	CAPZB
axo23013-f_at	
axo10955-f_at	GPR17
axo24742-f_at	
axo05985-f_at	CDV3
axo21639-r_at	
axo24315-f_at	
axo19941-r_at	BRSK1
axo12178-r_at	ELL
axo14869-r_at	KIAA1045
axo05805-f_at	PLXNB1
axo26930-f_at	
axo30591-f_at	
axo15966-f_at	GALNT7
axo06578-f_at	TRAFD1
axo30713-f_at	
axo11854-f_at	PPP1R2
axo14280-r_at	ZHX2
axo18966-f_at	CLIP4
axo10534-f_at	RPL19
axo23777-f_at	
axo06683-f_at	C1orf230
axo17878-f_at	RNF213
axo24038-f_at	
axo04403-f_s_at	TPM3
axo01460-f_at	KLHDC9
axo22105-f_at	
axo18326-f_at	CLSTN2
axo18580-r_at	PCDH20
axo24039-f_at	
